# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -320.00000000 ps, Average over 1 waveforms. Timestamp: 2021-08-18T14:33:50
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-300.60000114	0.04464520
-300.56666781	0.04811642
-300.53333448	0.05176157
-300.50000114	0.05441014
-300.46666781	0.05742955
-300.43333448	0.06169049
-300.40000114	0.06438699
-300.36666781	0.06775162
-300.33333448	0.07097724
-300.30000114	0.07523790
-300.26666781	0.07923762
-300.23333447	0.08153225
-300.20000114	0.08711304
-300.16666781	0.09304967
-300.13333447	0.09726103
-300.10000114	0.10246397
-300.06666781	0.10804909
-300.03333447	0.11321455
-300.00000114	0.11853428
-299.96666781	0.12382324
-299.93333447	0.12810588
-299.90000114	0.12869069
-299.86666781	0.12865638
-299.83333447	0.12485722
-299.80000114	0.11689561
-299.76666781	0.10416683
-299.73333447	0.08090205
-299.70000114	0.05153415
-299.66666781	0.01234466
-299.63333447	-0.03931419
-299.60000114	-0.10644497
-299.56666781	-0.18192349
-299.53333447	-0.27369482
-299.50000114	-0.37546267
-299.46666781	-0.48446561
-299.43333447	-0.59753641
-299.40000114	-0.70745382
-299.36666781	-0.80900546
-299.33333447	-0.89346514
-299.30000114	-0.95790518
-299.26666781	-0.99512103
-299.23333447	-1.00185335
-299.20000114	-0.97808463
-299.16666780	-0.92588328
-299.13333447	-0.84614037
-299.10000114	-0.74494239
-299.06666780	-0.62856638
-299.03333447	-0.49722468
-299.00000114	-0.36111220
-298.96666780	-0.22464868
-298.93333447	-0.09067981
-298.90000114	0.03658958
-298.86666780	0.15560292
-298.83333447	0.26161294
-298.80000114	0.35452902
-298.76666780	0.43502161
-298.73333447	0.50175452
-298.70000114	0.55325148
-298.66666780	0.59547727
-298.63333447	0.62562993
-298.60000114	0.64506238
-298.56666780	0.65680398
-298.53333447	0.65796107
-298.50000114	0.65293502
-298.46666780	0.64347547
-298.43333447	0.62822840
-298.40000114	0.60601499
-298.36666780	0.58393782
-298.33333447	0.55519262
-298.30000114	0.52723075
-298.26666780	0.49384939
-298.23333447	0.45824941
-298.20000114	0.41916049
-298.16666780	0.37482785
-298.13333447	0.32847231
-298.10000114	0.27490376
-298.06666780	0.22543442
-298.03333447	0.16846397
-298.00000113	0.11441034
-297.96666780	0.06250408
-297.93333447	0.01248544
-297.90000113	-0.02927689
-297.86666780	-0.06477279
-297.83333447	-0.09190245
-297.80000113	-0.10578072
-297.76666780	-0.10886985
-297.73333447	-0.09886064
-297.70000113	-0.08026830
-297.66666780	-0.05230461
-297.63333447	-0.02129576
-297.60000113	0.01539602
-297.56666780	0.04861592
-297.53333447	0.07617990
-297.50000113	0.09989241
-297.46666780	0.11039755
-297.43333447	0.11316048
-297.40000113	0.10548397
-297.36666780	0.08747636
-297.33333447	0.05964721
-297.30000113	0.02577863
-297.26666780	-0.01329818
-297.23333447	-0.05270571
-297.20000113	-0.09028109
-297.16666780	-0.11910656
-297.13333447	-0.14487247
-297.10000113	-0.16341233
-297.06666780	-0.17443537
-297.03333447	-0.17712121
-297.00000113	-0.17598219
-296.96666780	-0.16815103
-296.93333446	-0.15870397
-296.90000113	-0.14357259
-296.86666780	-0.12482673
-296.83333446	-0.10101154
-296.80000113	-0.07685835
-296.76666780	-0.05324085
-296.73333446	-0.02899615
-296.70000113	-0.00807854
-296.66666780	0.01351159
-296.63333446	0.02843816
-296.60000113	0.04061482
-296.56666780	0.05167898
-296.53333446	0.06205852
-296.50000113	0.06655447
-296.46666780	0.06872681
-296.43333446	0.07007635
-296.40000113	0.06401788
-296.36666780	0.05714770
-296.33333446	0.04719459
-296.30000113	0.03475853
-296.26666780	0.02276950
-296.23333446	0.00798921
-296.20000113	-0.00849502
-296.16666780	-0.02018098
-296.13333446	-0.03642999
-296.10000113	-0.04894415
-296.06666780	-0.05673804
-296.03333446	-0.06128490
-296.00000113	-0.06600749
-295.96666780	-0.06686261
-295.93333446	-0.06448284
-295.90000113	-0.06082988
-295.86666779	-0.05244525
-295.83333446	-0.04358083
-295.80000113	-0.03559616
-295.76666779	-0.02430792
-295.73333446	-0.01725085
-295.70000113	-0.00863340
-295.66666779	-0.00407452
-295.63333446	-0.00241217
-295.60000113	-0.00616076
-295.56666779	-0.01155526
-295.53333446	-0.01753303
-295.50000113	-0.02870446
-295.46666779	-0.03658088
-295.43333446	-0.04271590
-295.40000113	-0.04622354
-295.36666779	-0.04825053
-295.33333446	-0.04366866
-295.30000113	-0.03497290
-295.26666779	-0.02191206
-295.23333446	-0.00873455
-295.20000113	0.00698426
-295.16666779	0.02365476
-295.13333446	0.03957461
-295.10000113	0.04869221
-295.06666779	0.05513029
-295.03333446	0.05811820
-295.00000113	0.05560590
-294.96666779	0.04636995
-294.93333446	0.03526141
-294.90000113	0.02181427
-294.86666779	0.00389814
-294.83333446	-0.01088910
-294.80000113	-0.03031597
-294.76666779	-0.04557080
-294.73333446	-0.05814614
-294.70000112	-0.06930033
-294.66666779	-0.07956361
-294.63333446	-0.08752962
-294.60000112	-0.09139893
-294.56666779	-0.09533496
-294.53333446	-0.09394262
-294.50000112	-0.09147819
-294.46666779	-0.08395471
-294.43333446	-0.07663836
-294.40000112	-0.06933986
-294.36666779	-0.05715053
-294.33333446	-0.05042072
-294.30000112	-0.04256088
-294.26666779	-0.03407201
-294.23333446	-0.02736163
-294.20000112	-0.02480448
-294.16666779	-0.01952029
-294.13333446	-0.01352654
-294.10000112	-0.00865748
-294.06666779	-0.00133343
-294.03333446	0.00815973
-294.00000112	0.01636111
-293.96666779	0.02659820
-293.93333446	0.03586728
-293.90000112	0.04067286
-293.86666779	0.04831169
-293.83333446	0.05179417
-293.80000112	0.05524502
-293.76666779	0.05952567
-293.73333446	0.06094538
-293.70000112	0.06284213
-293.66666779	0.06626862
-293.63333445	0.06712407
-293.60000112	0.06560504
-293.56666779	0.06108277
-293.53333445	0.05221760
-293.50000112	0.04263828
-293.46666779	0.03258882
-293.43333445	0.01747415
-293.40000112	0.00354834
-293.36666779	-0.01128783
-293.33333445	-0.02410971
-293.30000112	-0.03700698
-293.26666779	-0.04902722
-293.23333445	-0.06106663
-293.20000112	-0.06833500
-293.16666779	-0.07555460
-293.13333445	-0.07910195
-293.10000112	-0.07709770
-293.06666779	-0.07540475
-293.03333445	-0.06597085
-293.00000112	-0.05449897
-292.96666779	-0.04024243
-292.93333445	-0.02306596
-292.90000112	-0.00762031
-292.86666779	0.01279502
-292.83333445	0.03112040
-292.80000112	0.04879611
-292.76666779	0.06621374
-292.73333445	0.07909028
-292.70000112	0.09093264
-292.66666779	0.10124094
-292.63333445	0.10615546
-292.60000112	0.10771119
-292.56666779	0.10693188
-292.53333445	0.10357935
-292.50000112	0.09412833
-292.46666778	0.08050853
-292.43333445	0.06619948
-292.40000112	0.04522725
-292.36666778	0.01995552
-292.33333445	-0.00536297
-292.30000112	-0.03367121
-292.26666778	-0.05740263
-292.23333445	-0.08052418
-292.20000112	-0.09819199
-292.16666778	-0.11237052
-292.13333445	-0.12644359
-292.10000112	-0.13489266
-292.06666778	-0.14085366
-292.03333445	-0.14366822
-292.00000112	-0.14556153
-291.96666778	-0.14408175
-291.93333445	-0.14230267
-291.90000112	-0.13766947
-291.86666778	-0.13096987
-291.83333445	-0.12341152
-291.80000112	-0.11318048
-291.76666778	-0.10401218
-291.73333445	-0.09017053
-291.70000112	-0.08180164
-291.66666778	-0.06841277
-291.63333445	-0.05481159
-291.60000112	-0.03882160
-291.56666778	-0.02354816
-291.53333445	-0.00842881
-291.50000112	0.00983462
-291.46666778	0.02405719
-291.43333445	0.04382515
-291.40000111	0.05780287
-291.36666778	0.07318993
-291.33333445	0.08471556
-291.30000111	0.09378237
-291.26666778	0.10146923
-291.23333445	0.10642139
-291.20000111	0.11325734
-291.16666778	0.11376756
-291.13333445	0.11587119
-291.10000111	0.11469248
-291.06666778	0.11261679
-291.03333445	0.11011634
-291.00000111	0.10318420
-290.96666778	0.10147401
-290.93333445	0.09258920
-290.90000111	0.08591399
-290.86666778	0.07680445
-290.83333445	0.06846154
-290.80000111	0.05785954
-290.76666778	0.04717264
-290.73333445	0.03796159
-290.70000111	0.02839501
-290.66666778	0.02020171
-290.63333445	0.01538514
-290.60000111	0.01290332
-290.56666778	0.00944867
-290.53333445	0.00646427
-290.50000111	0.00593527
-290.46666778	0.00686758
-290.43333445	0.00502788
-290.40000111	0.00793593
-290.36666778	0.00610526
-290.33333444	0.00875487
-290.30000111	0.00658134
-290.26666778	0.00842273
-290.23333444	0.00807883
-290.20000111	0.00993423
-290.16666778	0.01009895
-290.13333444	0.01082939
-290.10000111	0.01125483
-290.06666778	0.01286922
-290.03333444	0.01178355
-290.00000111	0.00829382
-289.96666778	0.00436759
-289.93333444	-0.00369113
-289.90000111	-0.00936086
-289.86666778	-0.01779523
-289.83333444	-0.02351422
-289.80000111	-0.02638605
-289.76666778	-0.03090535
-289.73333444	-0.03122328
-289.70000111	-0.03041554
-289.66666778	-0.02537474
-289.63333444	-0.02136324
-289.60000111	-0.01815119
-289.56666778	-0.01190528
-289.53333444	-0.00474840
-289.50000111	-0.00189743
-289.46666778	0.00045771
-289.43333444	0.00466348
-289.40000111	0.00686689
-289.36666778	0.00767875
-289.33333444	0.00834252
-289.30000111	0.00608316
-289.26666778	0.00423071
-289.23333444	0.00233980
-289.20000111	-0.00099358
-289.16666777	-0.00373158
-289.13333444	-0.00875110
-289.10000111	-0.01530346
-289.06666777	-0.02087613
-289.03333444	-0.02828356
-289.00000111	-0.02999760
-288.96666777	-0.03662842
-288.93333444	-0.03815383
-288.90000111	-0.03648655
-288.86666777	-0.03461220
-288.83333444	-0.03037922
-288.80000111	-0.02572648
-288.76666777	-0.02093133
-288.73333444	-0.01910141
-288.70000111	-0.01245152
-288.66666777	-0.00889538
-288.63333444	-0.00416348
-288.60000111	0.00170000
-288.56666777	0.00652207
-288.53333444	0.01221534
-288.50000111	0.01558592
-288.46666777	0.01973912
-288.43333444	0.02052916
-288.40000111	0.02350095
-288.36666777	0.02667659
-288.33333444	0.02903310
