# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -320.00000000 ps, Average over 5 waveforms. Timestamp: 2021-08-03T15:30:36
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-294.06666846	0.02921599
-294.03333512	0.03917608
-294.00000179	0.04782829
-293.96666846	0.05472757
-293.93333512	0.06062227
-293.90000179	0.06446397
-293.86666846	0.06887907
-293.83333512	0.07203219
-293.80000179	0.07401605
-293.76666846	0.07626972
-293.73333512	0.07725193
-293.70000179	0.07546395
-293.66666846	0.07206596
-293.63333512	0.06282151
-293.60000179	0.05391302
-293.56666846	0.04137543
-293.53333512	0.02686055
-293.50000179	0.01071572
-293.46666846	-0.00602625
-293.43333512	-0.02156726
-293.40000179	-0.03669964
-293.36666845	-0.04937069
-293.33333512	-0.06052253
-293.30000179	-0.06837375
-293.26666845	-0.07284825
-293.23333512	-0.07427419
-293.20000179	-0.07087725
-293.16666845	-0.06213147
-293.13333512	-0.04820243
-293.10000179	-0.03304613
-293.06666845	-0.01304796
-293.03333512	0.00744072
-293.00000179	0.02876064
-292.96666845	0.04833075
-292.93333512	0.06543856
-292.90000179	0.08000782
-292.86666845	0.08944083
-292.83333512	0.09397339
-292.80000179	0.09115682
-292.76666845	0.08243695
-292.73333512	0.06861382
-292.70000178	0.05044870
-292.66666845	0.02945135
-292.63333512	0.00678912
-292.60000178	-0.01717893
-292.56666845	-0.04081490
-292.53333512	-0.06367619
-292.50000178	-0.08464558
-292.46666845	-0.10428364
-292.43333512	-0.12112065
-292.40000178	-0.13408333
-292.36666845	-0.14274884
-292.33333512	-0.14692308
-292.30000178	-0.14734695
-292.26666845	-0.14251990
-292.23333512	-0.13575625
-292.20000178	-0.12503739
-292.16666845	-0.11517672
-292.13333512	-0.10545186
-292.10000178	-0.09384696
-292.06666845	-0.08159895
-292.03333512	-0.07196024
-292.00000178	-0.06155738
-291.96666845	-0.05114433
-291.93333511	-0.04111001
-291.90000178	-0.03298083
-291.86666845	-0.02471304
-291.83333511	-0.01744490
-291.80000178	-0.00974116
-291.76666845	-0.00278826
-291.73333511	0.00631856
-291.70000178	0.01586489
-291.66666845	0.02675246
-291.63333511	0.03804703
-291.60000178	0.05067542
-291.56666845	0.06195635
-291.53333511	0.07409111
-291.50000178	0.08552978
-291.46666845	0.09309599
-291.43333511	0.09827118
-291.40000178	0.10098737
-291.36666845	0.10091127
-291.33333511	0.09787665
-291.30000178	0.09437188
-291.26666844	0.08849479
-291.23333511	0.08161480
-291.20000178	0.07472719
-291.16666844	0.06910654
-291.13333511	0.06382555
-291.10000178	0.05985764
-291.06666844	0.05708311
-291.03333511	0.05584342
-291.00000178	0.05605473
-290.96666844	0.05316374
-290.93333511	0.05350083
-290.90000178	0.05275371
-290.86666844	0.05109403
-290.83333511	0.04885604
-290.80000178	0.04499734
-290.76666844	0.04017249
-290.73333511	0.03555996
-290.70000178	0.02871542
-290.66666844	0.02177071
-290.63333511	0.01337666
-290.60000177	0.00561085
-290.56666844	-0.00273085
-290.53333511	-0.00878050
-290.50000177	-0.01476970
-290.46666844	-0.02076844
-290.43333511	-0.02324060
-290.40000177	-0.02586033
-290.36666844	-0.02576813
-290.33333511	-0.02509247
-290.30000177	-0.02087148
-290.26666844	-0.01614811
-290.23333511	-0.01149232
-290.20000177	-0.00583963
-290.16666844	0.00207441
-290.13333511	0.00698534
-290.10000177	0.01092241
-290.06666844	0.01143148
-290.03333511	0.01098177
-290.00000177	0.00724032
-289.96666844	0.00293013
-289.93333510	-0.00170996
-289.90000177	-0.00404461
-289.86666844	-0.00857385
-289.83333510	-0.00903629
-289.80000177	-0.00959357
-289.76666844	-0.00760175
-289.73333510	-0.00461650
-289.70000177	-0.00110640
-289.66666844	0.00410284
-289.63333510	0.00691545
-289.60000177	0.00925899
-289.56666844	0.00993664
-289.53333510	0.01034605
-289.50000177	0.00843074
-289.46666844	0.00543956
-289.43333510	0.00142959
-289.40000177	-0.00317716
-289.36666844	-0.00772277
-289.33333510	-0.01312099
-289.30000177	-0.01814525
-289.26666844	-0.02452385
-289.23333510	-0.03075013
-289.20000177	-0.03616167
