# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -320.00000000 ps, Average over 1 waveforms. Timestamp: 2021-12-07T14:28:00
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-295.66667075	0.00004927
-295.63333741	0.00150224
-295.60000408	0.00063496
-295.56667075	-0.00019252
-295.53333741	-0.00036440
-295.50000408	0.00077381
-295.46667075	0.00056801
-295.43333741	-0.00138866
-295.40000408	0.00038419
-295.36667074	-0.00002161
-295.33333741	0.00124448
-295.30000408	0.00146399
-295.26667074	0.00031909
-295.23333741	0.00045111
-295.20000408	0.00117454
-295.16667074	0.00061761
-295.13333741	0.00125593
-295.10000408	0.00093511
-295.06667074	0.00126168
-295.03333741	0.00133413
-295.00000407	0.00237772
-294.96667074	0.00121341
-294.93333741	0.00061803
-294.90000407	0.00004066
-294.86667074	-0.00075338
-294.83333741	0.00011137
-294.80000407	0.00182129
-294.76667074	0.00098506
-294.73333740	0.00046085
-294.70000407	0.00013919
-294.66667074	-0.00075855
-294.63333740	-0.00146911
-294.60000407	-0.00104074
-294.56667074	-0.00066760
-294.53333740	0.00007113
-294.50000407	0.00146396
-294.46667073	0.00127972
-294.43333740	0.00022655
-294.40000407	-0.00058719
-294.36667073	-0.00016013
-294.33333740	0.00103848
-294.30000407	0.00094070
-294.26667073	0.00062348
-294.23333740	-0.00091373
-294.20000407	-0.00129847
-294.16667073	-0.00076328
-294.13333740	0.00190179
-294.10000406	-0.00025870
-294.06667073	0.00037481
-294.03333740	-0.00002941
-294.00000406	0.00006278
-293.96667073	0.00029202
-293.93333740	0.00022252
-293.90000406	0.00035701
-293.86667073	0.00118596
-293.83333739	-0.00090011
-293.80000406	0.00320786
-293.76667073	0.00168854
-293.73333739	0.00101975
-293.70000406	0.00153762
-293.66667073	0.00239929
-293.63333739	0.00017024
-293.60000406	-0.00050462
-293.56667073	0.00021077
-293.53333739	0.00221599
-293.50000406	-0.00052383
-293.46667072	-0.00033178
-293.43333739	0.00045947
-293.40000406	0.00197336
-293.36667072	0.00059788
-293.33333739	0.00013090
-293.30000406	-0.00019870
-293.26667072	-0.00033545
-293.23333739	-0.00039016
-293.20000405	-0.00207581
-293.16667072	-0.00159941
-293.13333739	0.00089143
-293.10000405	0.00128109
-293.06667072	-0.00017040
-293.03333739	0.00036203
-293.00000405	0.00127005
-292.96667072	0.00078932
-292.93333738	0.00014392
-292.90000405	-0.00010718
-292.86667072	0.00051885
-292.83333738	0.00133864
-292.80000405	0.00107790
-292.76667072	0.00251747
-292.73333738	0.00055793
-292.70000405	0.00115920
-292.66667072	0.00140610
-292.63333738	0.00161420
-292.60000405	-0.00048090
-292.56667071	0.00093198
-292.53333738	0.00211798
-292.50000405	0.00041511
-292.46667071	-0.00002551
-292.43333738	0.00006339
-292.40000405	0.00061990
-292.36667071	0.00027503
-292.33333738	-0.00050538
-292.30000404	0.00013491
-292.26667071	0.00021629
-292.23333738	0.00012511
-292.20000404	0.00007147
-292.16667071	0.00083304
-292.13333738	0.00143798
-292.10000404	0.00005985
-292.06667071	0.00158919
-292.03333738	0.00266061
-292.00000404	0.00282221
-291.96667071	0.00044356
-291.93333737	0.00112455
-291.90000404	0.00069566
-291.86667071	0.00149389
-291.83333737	0.00146994
-291.80000404	0.00311284
-291.76667071	0.00090456
-291.73333737	0.00157950
-291.70000404	0.00069733
-291.66667070	0.00144092
-291.63333737	0.00020412
-291.60000404	0.00278046
-291.56667070	0.00018747
-291.53333737	0.00153879
-291.50000404	0.00077773
-291.46667070	0.00239177
-291.43333737	-0.00054327
-291.40000403	0.00207261
-291.36667070	0.00291732
-291.33333737	0.00077816
-291.30000403	0.00179817
-291.26667070	0.00160538
-291.23333737	0.00089918
-291.20000403	0.00045665
-291.16667070	0.00154815
-291.13333737	0.00191274
-291.10000403	0.00221208
-291.06667070	0.00125353
-291.03333736	0.00030457
-291.00000403	-0.00037482
-290.96667070	-0.00187161
-290.93333736	-0.00050263
-290.90000403	-0.00016229
-290.86667070	0.00224635
-290.83333736	0.00082159
-290.80000403	0.00053781
-290.76667069	0.00111408
-290.73333736	-0.00036631
-290.70000403	0.00185501
-290.66667069	0.00006511
-290.63333736	-0.00019338
-290.60000403	0.00090839
-290.56667069	-0.00122685
-290.53333736	0.00111485
-290.50000403	0.00246923
-290.46667069	0.00173639
-290.43333736	0.00160843
-290.40000402	-0.00053224
-290.36667069	0.00069789
-290.33333736	0.00228451
-290.30000402	0.00092359
-290.26667069	0.00173302
-290.23333736	0.00213272
-290.20000402	0.00229868
-290.16667069	0.00221650
-290.13333735	0.00245713
-290.10000402	0.00180950
-290.06667069	0.00065474
-290.03333735	0.00088964
-290.00000402	0.00197885
-289.96667069	0.00033325
-289.93333735	0.00062274
-289.90000402	0.00172764
-289.86667068	0.00197900
-289.83333735	0.00133359
-289.80000402	-0.00068253
-289.76667068	0.00038352
-289.73333735	0.00058410
-289.70000402	0.00329169
-289.66667068	-0.00018047
-289.63333735	0.00092494
-289.60000402	-0.00001652
-289.56667068	0.00228358
-289.53333735	-0.00052802
-289.50000401	0.00014096
-289.46667068	-0.00182073
-289.43333735	-0.00116975
-289.40000401	0.00080113
-289.36667068	0.00054835
-289.33333735	-0.00080885
-289.30000401	0.00101225
-289.26667068	0.00008361
-289.23333734	-0.00042876
-289.20000401	0.00084785
-289.16667068	-0.00017962
-289.13333734	0.00007207
-289.10000401	0.00133746
-289.06667068	-0.00015817
-289.03333734	-0.00066094
-289.00000401	0.00093426
-288.96667068	-0.00111328
-288.93333734	-0.00158248
-288.90000401	0.00061822
-288.86667067	-0.00115218
-288.83333734	0.00137938
-288.80000401	0.00141695
-288.76667067	0.00197261
-288.73333734	0.00042242
-288.70000401	-0.00161101
-288.66667067	0.00000547
-288.63333734	0.00302799
-288.60000400	0.00053480
-288.56667067	0.00156370
-288.53333734	0.00030226
-288.50000400	0.00078327
-288.46667067	0.00055316
-288.43333734	0.00192290
-288.40000400	0.00252522
-288.36667067	-0.00050595
-288.33333733	0.00149394
-288.30000400	0.00150586
-288.26667067	0.00083149
-288.23333733	-0.00013656
-288.20000400	0.00198000
-288.16667067	0.00115813
-288.13333733	0.00142046
-288.10000400	0.00088437
-288.06667067	0.00253579
-288.03333733	0.00077977
-288.00000400	0.00103509
-287.96667066	0.00078095
-287.93333733	-0.00066637
-287.90000400	0.00006058
-287.86667066	-0.00088660
-287.83333733	-0.00052637
-287.80000400	0.00250668
-287.76667066	0.00072709
-287.73333733	-0.00019994
-287.70000399	-0.00237827
-287.66667066	0.00187043
-287.63333733	0.00069328
-287.60000399	0.00033007
-287.56667066	0.00152242
-287.53333733	-0.00074266
-287.50000399	0.00004931
-287.46667066	-0.00072300
-287.43333733	0.00163827
-287.40000399	0.00211255
-287.36667066	0.00010384
-287.33333732	0.00061432
-287.30000399	0.00055140
-287.26667066	0.00284079
-287.23333732	0.00045360
-287.20000399	-0.00138416
-287.16667066	0.00152913
-287.13333732	0.00075446
-287.10000399	0.00156791
-287.06667065	0.00173877
-287.03333732	0.00247160
-287.00000399	0.00307209
-286.96667065	0.00061641
-286.93333732	0.00213369
-286.90000399	-0.00090925
-286.86667065	0.00221763
-286.83333732	0.00183201
-286.80000398	0.00252638
-286.76667065	0.00213421
-286.73333732	-0.00014451
-286.70000398	0.00293764
-286.66667065	0.00295097
-286.63333732	0.00174299
-286.60000398	0.00214722
-286.56667065	0.00005350
-286.53333732	0.00167835
-286.50000398	0.00125503
-286.46667065	0.00249784
-286.43333731	0.00248808
-286.40000398	0.00045623
-286.36667065	0.00206740
-286.33333731	0.00096550
-286.30000398	-0.00065810
-286.26667065	0.00147981
-286.23333731	0.00258852
-286.20000398	-0.00081191
-286.16667064	0.00061490
-286.13333731	-0.00075252
-286.10000398	0.00050256
-286.06667064	0.00271911
