# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -320.00000000 ps, Average over 40 waveforms. Timestamp: 2021-08-03T15:33:19
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-300.20000221	0.42737596
-300.16666888	0.28084893
-300.13333555	0.16351444
-300.10000221	0.07755939
-300.06666888	0.02181301
-300.03333555	-0.00805998
-300.00000221	-0.01759073
-299.96666888	-0.01402689
-299.93333555	-0.00591017
-299.90000221	0.00079151
-299.86666888	0.00086173
-299.83333555	-0.00808368
-299.80000221	-0.02704077
-299.76666888	-0.05547991
-299.73333555	-0.09217143
-299.70000221	-0.13479107
-299.66666888	-0.18000002
-299.63333554	-0.22353541
-299.60000221	-0.25943976
-299.56666888	-0.28113178
-299.53333554	-0.28251738
-299.50000221	-0.25918491
-299.46666888	-0.21037079
-299.43333554	-0.13794953
-299.40000221	-0.04701494
-299.36666888	0.05295380
-299.33333554	0.15253015
-299.30000221	0.24172041
-299.26666888	0.31180428
-299.23333554	0.35628091
-299.20000221	0.37093023
-299.16666888	0.35314303
-299.13333554	0.30305304
-299.10000221	0.22314169
-299.06666887	0.11917092
-299.03333554	0.00040435
-299.00000221	-0.12144033
-298.96666887	-0.23350682
-298.93333554	-0.32494710
-298.90000221	-0.38698223
-298.86666887	-0.41531250
-298.83333554	-0.41054523
-298.80000221	-0.37748796
-298.76666887	-0.32271792
-298.73333554	-0.25524153
-298.70000221	-0.18298056
-298.66666887	-0.11091030
-298.63333554	-0.04336256
-298.60000221	0.01853912
-298.56666887	0.07160182
-298.53333554	0.11584971
-298.50000220	0.14822418
-298.46666887	0.16776208
-298.43333554	0.17436887
-298.40000220	0.16804550
-298.36666887	0.15108334
-298.33333554	0.12693151
-298.30000220	0.09758961
-298.26666887	0.06584978
-298.23333554	0.03302955
-298.20000220	0.00098094
-298.16666887	-0.02900342
-298.13333554	-0.05635610
-298.10000220	-0.08035727
-298.06666887	-0.09992995
-298.03333554	-0.11573057
-298.00000220	-0.12945282
-297.96666887	-0.14217294
-297.93333553	-0.15461643
-297.90000220	-0.16544798
-297.86666887	-0.17439072
-297.83333553	-0.17903517
-297.80000220	-0.17618649
-297.76666887	-0.16332385
-297.73333553	-0.13988462
-297.70000220	-0.10491885
-297.66666887	-0.06102653
-297.63333553	-0.01063369
-297.60000220	0.04378855
-297.56666887	0.09836302
-297.53333553	0.15171180
-297.50000220	0.19898485
-297.46666887	0.23930080
-297.43333553	0.26712647
-297.40000220	0.27978057
-297.36666886	0.27313159
-297.33333553	0.24455776
-297.30000220	0.19376760
-297.26666886	0.12389332
-297.23333553	0.04054011
-297.20000220	-0.04736605
-297.16666886	-0.13032086
-297.13333553	-0.20163646
-297.10000220	-0.25436151
-297.06666886	-0.28449607
-297.03333553	-0.29039317
-297.00000220	-0.27254458
-296.96666886	-0.23324338
-296.93333553	-0.17654447
-296.90000220	-0.10874068
-296.86666886	-0.03767158
-296.83333553	0.02788270
-296.80000219	0.08143797
-296.76666886	0.11701862
-296.73333553	0.13231862
-296.70000219	0.12806861
-296.66666886	0.10595489
-296.63333553	0.07077997
-296.60000219	0.02781695
-296.56666886	-0.01863542
-296.53333553	-0.06343331
-296.50000219	-0.10275329
-296.46666886	-0.13554952
-296.43333553	-0.15941860
-296.40000219	-0.17491623
-296.36666886	-0.18123472
-296.33333553	-0.17830195
-296.30000219	-0.16623735
-296.26666886	-0.14500050
-296.23333552	-0.11595065
-296.20000219	-0.08083324
-296.16666886	-0.04153318
-296.13333552	-0.00001838
-296.10000219	0.04089355
-296.06666886	0.07759774
-296.03333552	0.10802684
-296.00000219	0.12840545
-295.96666886	0.13714600
-295.93333552	0.13348848
-295.90000219	0.11983890
-295.86666886	0.10018878
-295.83333552	0.08006491
-295.80000219	0.06440858
-295.76666886	0.05625328
-295.73333552	0.05506838
-295.70000219	0.05915742
-295.66666885	0.06317469
-295.63333552	0.06293410
-295.60000219	0.05589879
-295.56666885	0.04287013
-295.53333552	0.02691903
-295.50000219	0.00954506
-295.46666885	-0.00481839
-295.43333552	-0.01556661
-295.40000219	-0.02233944
-295.36666885	-0.02572362
-295.33333552	-0.02804290
-295.30000219	-0.03104124
-295.26666885	-0.03648759
-295.23333552	-0.04510477
-295.20000219	-0.05740814
-295.16666885	-0.07177998
-295.13333552	-0.08710341
-295.10000218	-0.10106979
-295.06666885	-0.11168867
-295.03333552	-0.11798304
-295.00000218	-0.11956495
-294.96666885	-0.11672406
-294.93333552	-0.11005098
-294.90000218	-0.09937442
-294.86666885	-0.08383047
-294.83333552	-0.06427167
-294.80000218	-0.04061388
-294.76666885	-0.01377147
-294.73333552	0.01399873
-294.70000218	0.04110926
-294.66666885	0.06493481
-294.63333552	0.08393593
-294.60000218	0.09600139
-294.56666885	0.10049120
-294.53333551	0.09735301
-294.50000218	0.08725564
-294.46666885	0.07121132
-294.43333551	0.04936327
-294.40000218	0.02411828
-294.36666885	-0.00147985
-294.33333551	-0.02445812
-294.30000218	-0.03989242
-294.26666885	-0.04721653
-294.23333551	-0.04411557
-294.20000218	-0.03225498
-294.16666885	-0.01632174
-294.13333551	0.00025422
-294.10000218	0.01340298
-294.06666885	0.02240219
-294.03333551	0.02831503
